Quarter,Quarter Label,Economy,Economy Label,"Growth rate, year-on-year","Growth rate, year-on-year Footnote",Growth rate (over previous period),Growth rate (over previous period) Footnote,Index (Maximum Q1 2006=100),Index (Maximum Q1 2006=100) Footnote,Ranking per quarter,Ranking per quarter Footnote
2020Q04,"Q4 2020",178,"Congo",-16.55006,,-18.06344,,24.8303,,68,
2020Q04,"Q4 2020",180,"Congo, Dem. Rep. of the",-11.5169,,0,,5.12513,,154,
2020Q04,"Q4 2020",184,"Cook Islands",10.26548,,-3.73114,,2.52142,,170,
2020Q04,"Q4 2020",188,"Costa Rica",1.07216,,-0.45029,,24.55057,,69,
2020Q04,"Q4 2020",191,"Croatia",-0.50427,,-1.96453,,33.57246,,55,
2020Q04,"Q4 2020",192,"Cuba",2.9974,,0.0258,,8.50531,,118,
2020Q04,"Q4 2020",196,"Cyprus",-3.30725,,-0.95256,,17.93827,,78,
2020Q04,"Q4 2020",204,"Benin",2.50267,,-27.96908,,18.40029,,77,
2020Q04,"Q4 2020",208,"Denmark",-2.01761,,0.19911,,46.53993,,34,
2020Q04,"Q4 2020",212,"Dominica",-0.00529,,-0.00535,,6.34543,,140,
2020Q04,"Q4 2020",214,"Dominican Republic",0.26571,,5.80803,,38.26148,,41,
2020Q04,"Q4 2020",218,"Ecuador",16.70202,,-1.54752,,38.00434,,42,
2020Q04,"Q4 2020",222,"El Salvador",-10.90389,,-3.45222,,8.43733,,120,
2020Q04,"Q4 2020",226,"Equatorial Guinea",-0.23519,,0,,11.6614,,96,
2020Q04,"Q4 2020",232,"Eritrea",3.90525,,0,,4.35694,,163,
2020Q04,"Q4 2020",233,"Estonia",-20.6576,,22.24112,,8.62828,,116,
2020Q04,"Q4 2020",234,"Faroe Islands",32.09592,,83.80749,,6.04147,,147,
2020Q04,"Q4 2020",242,"Fiji",-4.12375,,-9.57622,,9.2581,,112,
2020Q04,"Q4 2020",246,"Finland",-0.57399,,0.70715,,14.70278,,83,
2020Q04,"Q4 2020",251,"France",2.52112,,0.02403,,77.4494,,15,
2020Q04,"Q4 2020",254,"French Guiana",-0.67031,,0,,6.36431,,139,
2020Q04,"Q4 2020",258,"French Polynesia",-4.64714,,-1.07462,,13.86589,,87,
2020Q04,"Q4 2020",262,"Djibouti",-0.61824,,-0.26233,,32.49644,,58,
2020Q04,"Q4 2020",266,"Gabon",-4.69093,,0,,12.45776,,93,
2020Q04,"Q4 2020",268,"Georgia",-4.57309,,2.50156,,6.17221,,142,
2020Q04,"Q4 2020",270,"Gambia",-5.1056,,-0.09838,,6.16841,,143,
2020Q04,"Q4 2020",276,"Germany",-2.56146,,0.0945,,83.33994,,13,
2020Q04,"Q4 2020",288,"Ghana",9.09998,,-0.16981,,39.98621,,39,
2020Q04,"Q4 2020",292,"Gibraltar",0.00185,,,,2.67248,,167,
2020Q04,"Q4 2020",296,"Kiribati",-0.0964,,-3.74637,,5.32617,,151,
2020Q04,"Q4 2020",300,"Greece",0.47816,,0.83268,,60.30791,,25,
2020Q04,"Q4 2020",304,"Greenland",167.44282,,3.46009,,5.31007,,152,
2020Q04,"Q4 2020",308,"Grenada",-0.05849,,-0.00547,,6.20744,,141,
2020Q04,"Q4 2020",312,"Guadeloupe",6.19093,,2.38678,,20.28397,,73,
2020Q04,"Q4 2020",316,"Guam",-1.66029,,0.03484,,9.36748,,109,
2020Q04,"Q4 2020",320,"Guatemala",25.00489,,8.48656,,31.23459,,62,
2020Q04,"Q4 2020",324,"Guinea",-47.05239,,-4.78099,,7.88121,,124,
2020Q04,"Q4 2020",328,"Guyana",-6.43744,,-3.53915,,8.21488,,121,
2020Q04,"Q4 2020",332,"Haiti",-15.62113,,-10.48275,,9.25951,,111,
2020Q04,"Q4 2020",340,"Honduras",1.482,,3.39596,,11.98773,,95,
2020Q04,"Q4 2020",344,"China, Hong Kong SAR",4.58695,,0.93483,,93.59129,,6,
2020Q04,"Q4 2020",352,"Iceland",13.66421,,0.24321,,6.98447,,134,
2020Q04,"Q4 2020",356,"India",5.40767,,0.90372,,57.21854,,26,
2020Q04,"Q4 2020",360,"Indonesia",-23.54174,,0.56839,,34.91325,,49,
2020Q04,"Q4 2020",364,"Iran (Islamic Republic of)",72.81565,,-4.24216,,31.24032,,61,
2020Q04,"Q4 2020",368,"Iraq",41.73444,,2.64457,,34.39329,,51,
2020Q04,"Q4 2020",372,"Ireland",-8.52364,,-9.20397,,12.70391,,92,
2020Q04,"Q4 2020",376,"Israel",0.65485,,0.03676,,41.5863,,36,
2020Q04,"Q4 2020",380,"Italy",9.50311,,-1.5501,,75.96055,,17,
2020Q04,"Q4 2020",384,"Côte d'Ivoire",0.05657,,-0.73967,,19.9815,,74,
2020Q04,"Q4 2020",388,"Jamaica",9.05815,,4.30644,,35.20139,,48,
2020Q04,"Q4 2020",392,"Japan",6.83014,,-1.36671,,87.46395,,11,
2020Q04,"Q4 2020",400,"Jordan",1.91761,,-2.65496,,33.96812,,53,
2020Q04,"Q4 2020",404,"Kenya",-3.78078,,-5.36414,,16.72504,,80,
2020Q04,"Q4 2020",410,"Korea, Republic of",-0.01934,,0.64557,,108.54694,,3,
2020Q04,"Q4 2020",414,"Kuwait",-2.2359,,1.5626,,11.28283,,97,
2020Q04,"Q4 2020",422,"Lebanon",-23.15226,,-0.80036,,33.17758,,56,
2020Q04,"Q4 2020",428,"Latvia",-3.96959,,-3.29848,,10.26461,,102,
2020Q04,"Q4 2020",430,"Liberia",-5.20017,,-3.19169,,7.43379,,130,
2020Q04,"Q4 2020",434,"Libya",-4.39419,,-4.53018,,12.40108,,94,
2020Q04,"Q4 2020",440,"Lithuania",-2.11516,,-4.37489,,14.17298,,86,
2020Q04,"Q4 2020",450,"Madagascar",-8.13958,,-6.33842,,7.76515,,126,
2020Q04,"Q4 2020",458,"Malaysia",1.35038,,1.08518,,99.5043,,5,
2020Q04,"Q4 2020",462,"Maldives",2.09698,,-2.31529,,7.21538,,133,
2020Q04,"Q4 2020",470,"Malta",-10.02768,,0.30727,,46.285,,35,
2020Q04,"Q4 2020",474,"Martinique",5.13871,,1.11083,,18.82269,,76,
2020Q04,"Q4 2020",478,"Mauritania",-18.2046,,-0.06257,,6.16671,,144,
2020Q04,"Q4 2020",480,"Mauritius",0.17287,,-0.76663,,33.7343,,54,
2020Q04,"Q4 2020",484,"Mexico",-1.41763,,0.4732,,48.40024,,31,
2020Q04,"Q4 2020",498,"Moldova, Republic of",-12.65952,,0,,0.63543,,178,
2020Q04,"Q4 2020",499,"Montenegro",0.04041,,-0.04077,,5.43653,,150,
2020Q04,"Q4 2020",500,"Montserrat",0,,0,,4.48718,,159,
2020Q04,"Q4 2020",504,"Morocco",9.68247,,0.91138,,68.05225,,21,
2020Q04,"Q4 2020",508,"Mozambique",20.38643,,-10.14037,,14.54539,,85,
2020Q04,"Q4 2020",512,"Oman",15.39408,,-0.30541,,60.72164,,24,
2020Q04,"Q4 2020",516,"Namibia",-6.99443,,2.23001,,14.59478,,84,
2020Q04,"Q4 2020",528,"Netherlands",-1.24228,,1.36768,,90.78789,,8,
2020Q04,"Q4 2020",531,"Curaçao",13.85924,,7.13781,,9.54372,,105,
2020Q04,"Q4 2020",533,"Aruba",13.85924,,7.13781,,9.54372,,105,
2020Q04,"Q4 2020",534,"Sint Maarten (Dutch part)",-4.84858,,-0.00694,,10.11908,,104,
2020Q04,"Q4 2020",535,"Bonaire, Sint Eustatius and Saba",-0.74325,,-0.75619,,4.43563,,161,
2020Q04,"Q4 2020",540,"New Caledonia",-1.65407,,-4.70857,,10.52969,,100,
2020Q04,"Q4 2020",548,"Vanuatu",-0.01833,,-2.27963,,7.37087,,132,
2020Q04,"Q4 2020",554,"New Zealand",-0.65886,,-0.68476,,28.8712,,64,
2020Q04,"Q4 2020",558,"Nicaragua",18.98536,,14.16942,,9.4057,,108,
2020Q04,"Q4 2020",566,"Nigeria",-1.31428,,-27.1737,,21.25095,,72,
2020Q04,"Q4 2020",570,"Niue",,,,,2.04201,,171,
2020Q04,"Q4 2020",574,"Norfolk Island",0,,0,,0.48477,,179,
2020Q04,"Q4 2020",579,"Norway",-3.58793,,1.3362,,10.45124,,101,
2020Q04,"Q4 2020",580,"Northern Mariana Islands",-3.10301,,0,,5.19938,,153,
2020Q04,"Q4 2020",583,"Micronesia (Federated States of)",9.26194,,0,,4.41417,,162,
2020Q04,"Q4 2020",584,"Marshall Islands",2.28768,,-3.20824,,6.73517,,135,
2020Q04,"Q4 2020",585,"Palau",-19.10299,,0,,2.61336,,169,
2020Q04,"Q4 2020",586,"Pakistan",20.16805,,3.19172,,40.78238,,38,
2020Q04,"Q4 2020",591,"Panama",0.07611,,-1.20995,,50.03965,,29,
2020Q04,"Q4 2020",598,"Papua New Guinea",6.53984,,4.93933,,11.17224,,98,
2020Q04,"Q4 2020",600,"Paraguay",0,,0,,1.85076,,173,
2020Q04,"Q4 2020",604,"Peru",-2.37585,,-0.10007,,39.20074,,40,
2020Q04,"Q4 2020",608,"Philippines",-4.12434,,-1.18419,,29.24743,,63,
2020Q04,"Q4 2020",616,"Poland",-7.93323,,-0.19412,,52.15693,,28,
2020Q04,"Q4 2020",620,"Portugal",27.51098,,6.01129,,56.33804,,27,
2020Q04,"Q4 2020",624,"Guinea-Bissau",-5.40989,,-38.86228,,4.05745,,166,
2020Q04,"Q4 2020",626,"Timor-Leste",0,,0,,2.62751,,168,
2020Q04,"Q4 2020",630,"Puerto Rico",-6.18755,,4.39098,,13.07292,,89,
2020Q04,"Q4 2020",634,"Qatar",8.23172,,3.28959,,36.85281,,44,
2020Q04,"Q4 2020",638,"Réunion",-4.52564,,1.30952,,22.83538,,71,
2020Q04,"Q4 2020",642,"Romania",0.06931,,-3.55808,,26.09105,,66,
2020Q04,"Q4 2020",643,"Russian Federation",-7.52165,,3.3359,,34.6083,,50,
2020Q04,"Q4 2020",659,"Saint Kitts and Nevis",-18.38146,,-12.60675,,5.06584,,155,
2020Q04,"Q4 2020",660,"Anguilla",0,,0,,4.48718,,159,
2020Q04,"Q4 2020",662,"Saint Lucia",-0.06458,,-0.00604,,5.62179,,149,
2020Q04,"Q4 2020",670,"Saint Vincent and the Grenadines",-0.05565,,-0.00521,,6.52426,,138,
2020Q04,"Q4 2020",678,"Sao Tome and Principe",-18.39799,,0,,4.9363,,158,
2020Q04,"Q4 2020",682,"Saudi Arabia",8.34251,,-0.1894,,70.00213,,19,
2020Q04,"Q4 2020",686,"Senegal",0.88587,,-0.89538,,17.0321,,79,
2020Q04,"Q4 2020",690,"Seychelles",-3.18512,,-4.37045,,8.45932,,119,
2020Q04,"Q4 2020",694,"Sierra Leone",96.45692,,-0.0828,,12.79404,,91,
2020Q04,"Q4 2020",702,"Singapore",7.71255,,1.87653,,113.77498,,2,
2020Q04,"Q4 2020",704,"Viet Nam",29.95042,,0.17992,,79.77808,,14,
2020Q04,"Q4 2020",705,"Slovenia",-3.02963,,-0.97639,,34.38201,,52,
2020Q04,"Q4 2020",706,"Somalia",19.608,,2.1636,,10.13299,,103,
2020Q04,"Q4 2020",710,"South Africa",3.48615,,-1.61094,,41.25695,,37,
2020Q04,"Q4 2020",724,"Spain",1.82091,,1.70957,,89.38752,,9,
2020Q04,"Q4 2020",729,"Sudan",6.8608,,2.18081,,9.52307,,107,
2020Q04,"Q4 2020",740,"Suriname",-1.48838,,-3.31863,,8.78078,,114,
2020Q04,"Q4 2020",752,"Sweden",-1.25013,,-0.10052,,48.35239,,32,
2020Q04,"Q4 2020",760,"Syrian Arab Republic",-3.26203,,0,,8.68727,,115,
2020Q04,"Q4 2020",764,"Thailand",23.84399,,4.27346,,63.40281,,22,
2020Q04,"Q4 2020",768,"Togo",5.67044,,0.2616,,36.57226,,46,
2020Q04,"Q4 2020",776,"Tonga",46.22747,,41.16638,,7.41274,,131,
2020Q04,"Q4 2020",780,"Trinidad and Tobago",-2.1543,,1.87591,,15.50939,,82,
2020Q04,"Q4 2020",784,"United Arab Emirates",6.0483,,-0.97252,,76.4965,,16,
2020Q04,"Q4 2020",788,"Tunisia",-14.46224,,-2.05049,,6.14571,,145,
2020Q04,"Q4 2020",792,"Türkiye",5.43181,,-0.52735,,60.80711,,23,
2020Q04,"Q4 2020",796,"Turks and Caicos Islands",0,,0,,1.12808,,177,
2020Q04,"Q4 2020",798,"Tuvalu",-5.90112,,3.46799,,1.70496,,175,
2020Q04,"Q4 2020",804,"Ukraine",2.25878,,-3.87546,,27.84534,,65,
2020Q04,"Q4 2020",818,"Egypt",11.99388,,1.0069,,68.50873,,20,
2020Q04,"Q4 2020",834,"Tanzania, United Republic of",-2.3141,,-4.70825,,15.65593,,81,
2020Q04,"Q4 2020",842,"United States of America",8.6143,,0.36564,,103.85225,,4,
2020Q04,"Q4 2020",850,"United States Virgin Islands",0,,0,,5.72854,,148,
2020Q04,"Q4 2020",858,"Uruguay",1.15173,,0.0011,,31.58788,,60,
2020Q04,"Q4 2020",862,"Venezuela (Bolivarian Rep. of)",-0.90828,,2.6029,,11.01,,99,
2020Q04,"Q4 2020",882,"Samoa",3.74488,,3.60425,,8.06298,,122,
2020Q04,"Q4 2020",887,"Yemen",-1.21485,,-0.6217,,7.75385,,127,
2020Q04,"Q4 2020",926,"United Kingdom",4.64411,,1.12645,,90.95084,,7,
2021Q01,"Q1 2021",008,"Albania",-39.6621,,5.31884,,4.42031,,163,
2021Q01,"Q1 2021",012,"Algeria",4.46154,,-0.46157,,12.78324,,90,
2021Q01,"Q1 2021",016,"American Samoa",-0.32887,,0.01299,,7.52807,,127,
2021Q01,"Q1 2021",024,"Angola",-20.74763,,0.00567,,23.60531,,70,
2021Q01,"Q1 2021",028,"Antigua and Barbuda",0,,0,,5.01842,,157,
2021Q01,"Q1 2021",032,"Argentina",0.46559,,-0.13421,,33.02153,,57,
2021Q01,"Q1 2021",036,"Australia",10.17086,,1.15611,,37.67355,,45,
2021Q01,"Q1 2021",044,"Bahamas",4.23485,,1.79155,,32.81931,,58,
2021Q01,"Q1 2021",048,"Bahrain",202.75462,,11.96521,,28.13122,,65,
2021Q01,"Q1 2021",050,"Bangladesh",12.24629,,2.72005,,14.17998,,87,
2021Q01,"Q1 2021",052,"Barbados",10.52333,,1.91579,,8.15991,,122,
2021Q01,"Q1 2021",056,"Belgium",-1.22147,,0.31667,,88.03178,,10,
2021Q01,"Q1 2021",060,"Bermuda",0,,0,,1.7937,,174,
2021Q01,"Q1 2021",076,"Brazil",0.55974,,-1.57489,,36.23381,,48,
2021Q01,"Q1 2021",084,"Belize",-10.5999,,-0.00215,,7.73248,,125,
2021Q01,"Q1 2021",090,"Solomon Islands",5.26233,,0.00018,,8.96034,,110,
2021Q01,"Q1 2021",092,"British Virgin Islands",-12.60467,,0,,5.06584,,155,
2021Q01,"Q1 2021",096,"Brunei Darussalam",-12.58766,,-8.20429,,6.00565,,148,
2021Q01,"Q1 2021",100,"Bulgaria",-3.48535,,-0.53287,,7.79526,,124,
2021Q01,"Q1 2021",104,"Myanmar",-0.0647,,3.55302,,8.91466,,111,
2021Q01,"Q1 2021",116,"Cambodia",5.58901,,-5.13903,,8.88107,,112,
2021Q01,"Q1 2021",120,"Cameroon",24.90705,,1.06709,,19.14794,,76,
2021Q01,"Q1 2021",124,"Canada",0.76031,,-0.20838,,47.13067,,34,
2021Q01,"Q1 2021",132,"Cabo Verde",-5.14493,,0,,4.2315,,165,
2021Q01,"Q1 2021",136,"Cayman Islands",8.24594,,0,,2.04034,,172,
2021Q01,"Q1 2021",144,"Sri Lanka",13.22683,,-0.10714,,71.91548,,18,
2021Q01,"Q1 2021",152,"Chile",0.26036,,0.31556,,36.32944,,47,
2021Q01,"Q1 2021",156,"China",3.42707,,1.04657,,164.06576,,1,
2021Q01,"Q1 2021",158,"China, Taiwan Province of",8.93292,,0.90787,,85.60805,,12,
2021Q01,"Q1 2021",162,"Christmas Island",0,,0,,1.2038,,176,
2021Q01,"Q1 2021",170,"Colombia",2.44254,,0.14228,,49.43602,,31,
2021Q01,"Q1 2021",174,"Comoros",-10.93348,,0.00088,,6.12965,,146,
2021Q01,"Q1 2021",175,"Mayotte",-9.05252,,0.09162,,6.72392,,137,
2021Q01,"Q1 2021",178,"Congo",-18.19188,,-1.82834,,24.37632,,69,
2021Q01,"Q1 2021",180,"Congo, Dem. Rep. of the",-7.66486,,-7.66486,,4.7323,,159,
2021Q01,"Q1 2021",184,"Cook Islands",-3.73114,,0,,2.52142,,170,
2021Q01,"Q1 2021",188,"Costa Rica",1.69616,,-0.08672,,24.52928,,68,
2021Q01,"Q1 2021",191,"Croatia",-0.05501,,-0.05215,,33.55496,,56,
2021Q01,"Q1 2021",192,"Cuba",3.10074,,0,,8.50531,,117,
2021Q01,"Q1 2021",196,"Cyprus",-2.41064,,0.17432,,17.96954,,78,
2021Q01,"Q1 2021",204,"Benin",14.76609,,13.87092,,20.95258,,73,
2021Q01,"Q1 2021",208,"Denmark",-0.14538,,0.19539,,46.63086,,35,
2021Q01,"Q1 2021",212,"Dominica",-0.00529,,0,,6.34543,,142,
2021Q01,"Q1 2021",214,"Dominican Republic",0.37417,,0.01997,,38.26913,,43,
2021Q01,"Q1 2021",218,"Ecuador",-1.73656,,-0.387,,37.85727,,44,
2021Q01,"Q1 2021",222,"El Salvador",-1.41877,,0.00163,,8.43747,,118,
2021Q01,"Q1 2021",226,"Equatorial Guinea",-0.21872,,0.00521,,11.66201,,95,
2021Q01,"Q1 2021",232,"Eritrea",54.88418,,54.94535,,6.75088,,135,
2021Q01,"Q1 2021",233,"Estonia",-19.372,,-0.03328,,8.62541,,115,
2021Q01,"Q1 2021",234,"Faroe Islands",37.23386,,-0.0398,,6.03906,,147,
2021Q01,"Q1 2021",242,"Fiji",-4.23009,,0,,9.2581,,109,
2021Q01,"Q1 2021",246,"Finland",0.14636,,0.70054,,14.80578,,84,
2021Q01,"Q1 2021",251,"France",5.29491,,0.97762,,78.20656,,15,
2021Q01,"Q1 2021",254,"French Guiana",-2.81941,,0,,6.36431,,140,
2021Q01,"Q1 2021",258,"French Polynesia",-2.4833,,0.00601,,13.86672,,88,
2021Q01,"Q1 2021",262,"Djibouti",-0.06901,,0.03387,,32.50744,,59,
2021Q01,"Q1 2021",266,"Gabon",-8.75628,,-2.9286,,12.09292,,93,
2021Q01,"Q1 2021",268,"Georgia",-4.86988,,0.70178,,6.21552,,144,
2021Q01,"Q1 2021",270,"Gambia",-1.30664,,2.62242,,6.33017,,143,
2021Q01,"Q1 2021",276,"Germany",-0.3928,,0.88148,,84.07456,,13,
2021Q01,"Q1 2021",288,"Ghana",8.02511,,0.05994,,40.01018,,40,
2021Q01,"Q1 2021",292,"Gibraltar",0.00185,,0,,2.67248,,168,
2021Q01,"Q1 2021",296,"Kiribati",-0.0964,,0,,5.32617,,151,
2021Q01,"Q1 2021",300,"Greece",0.63708,,-0.38315,,60.07684,,24,
2021Q01,"Q1 2021",304,"Greenland",167.44282,,0,,5.31007,,152,
2021Q01,"Q1 2021",308,"Grenada",-0.08086,,0.02059,,6.20872,,145,
2021Q01,"Q1 2021",312,"Guadeloupe",3.44608,,-1.31167,,20.01791,,74,
2021Q01,"Q1 2021",316,"Guam",-1.67764,,-0.01764,,9.36583,,108,
2021Q01,"Q1 2021",320,"Guatemala",24.96118,,-1.30175,,30.82799,,62,
2021Q01,"Q1 2021",324,"Guinea",-32.88043,,-5.90335,,7.41596,,128,
2021Q01,"Q1 2021",328,"Guyana",-3.23254,,0.0062,,8.21539,,120,
2021Q01,"Q1 2021",332,"Haiti",-13.23788,,2.81737,,9.52038,,106,
2021Q01,"Q1 2021",340,"Honduras",6.92834,,-0.0316,,11.98394,,94,
2021Q01,"Q1 2021",344,"China, Hong Kong SAR",0.31519,,0.36942,,93.93703,,6,
2021Q01,"Q1 2021",352,"Iceland",13.81936,,0.13183,,6.99368,,133,
2021Q01,"Q1 2021",356,"India",6.14588,,2.2296,,58.49429,,26,
2021Q01,"Q1 2021",360,"Indonesia",-32.73848,,-1.5398,,34.37565,,53,
2021Q01,"Q1 2021",364,"Iran (Islamic Republic of)",80.91495,,0,,31.24032,,61,
2021Q01,"Q1 2021",368,"Iraq",12.31023,,2.16319,,35.13728,,51,
2021Q01,"Q1 2021",372,"Ireland",11.32692,,-1.74737,,12.48193,,92,
2021Q01,"Q1 2021",376,"Israel",2.78197,,0.35623,,41.73444,,38,
2021Q01,"Q1 2021",380,"Italy",9.54508,,-1.7621,,74.62205,,17,
2021Q01,"Q1 2021",384,"Côte d'Ivoire",-0.16468,,-0.28274,,19.925,,75,
2021Q01,"Q1 2021",388,"Jamaica",7.06374,,1.90255,,35.87111,,49,
2021Q01,"Q1 2021",392,"Japan",10.52038,,-0.46561,,87.0567,,11,
2021Q01,"Q1 2021",400,"Jordan",1.76915,,0.36707,,34.09281,,54,
2021Q01,"Q1 2021",404,"Kenya",2.65461,,6.49971,,17.81212,,79,
2021Q01,"Q1 2021",410,"Korea, Republic of",-0.60072,,-0.46305,,108.04431,,3,
2021Q01,"Q1 2021",414,"Kuwait",-4.91569,,-6.39683,,10.56109,,97,
2021Q01,"Q1 2021",422,"Lebanon",-0.12618,,30.06513,,43.15246,,36,
2021Q01,"Q1 2021",428,"Latvia",-4.07896,,1.09878,,10.3774,,101,
2021Q01,"Q1 2021",430,"Liberia",-20.67875,,-14.39761,,6.36351,,141,
2021Q01,"Q1 2021",434,"Libya",-2.32275,,1.29668,,12.56188,,91,
2021Q01,"Q1 2021",440,"Lithuania",7.02156,,1.89913,,14.44214,,86,
2021Q01,"Q1 2021",450,"Madagascar",-13.96399,,-1.88065,,7.61912,,126,
2021Q01,"Q1 2021",458,"Malaysia",0.35882,,0.0604,,99.5644,,5,
2021Q01,"Q1 2021",462,"Maldives",-17.85956,,-0.92094,,7.14894,,132,
2021Q01,"Q1 2021",470,"Malta",10.53534,,22.2095,,56.56467,,27,
2021Q01,"Q1 2021",474,"Martinique",5.17273,,0.00679,,18.82397,,77,
2021Q01,"Q1 2021",478,"Mauritania",21.72675,,32.51817,,8.17202,,121,
2021Q01,"Q1 2021",480,"Mauritius",-0.55934,,0.96919,,34.06125,,55,
2021Q01,"Q1 2021",484,"Mexico",-0.26681,,0.46674,,48.62614,,32,
2021Q01,"Q1 2021",498,"Moldova, Republic of",0,,0,,0.63543,,178,
2021Q01,"Q1 2021",499,"Montenegro",-6.67108,,-6.72247,,5.07106,,154,
2021Q01,"Q1 2021",500,"Montserrat",0,,0,,4.48718,,160,
2021Q01,"Q1 2021",504,"Morocco",0.26601,,1.53303,,69.09551,,20,
2021Q01,"Q1 2021",508,"Mozambique",29.37347,,17.5952,,17.10468,,80,
2021Q01,"Q1 2021",512,"Oman",14.0337,,-1.83084,,59.60993,,25,
2021Q01,"Q1 2021",516,"Namibia",-5.37217,,0.02652,,14.59865,,85,
2021Q01,"Q1 2021",528,"Netherlands",0.04213,,0.94136,,91.64254,,7,
2021Q01,"Q1 2021",531,"Curaçao",6.96331,,-0.00141,,9.54358,,104,
2021Q01,"Q1 2021",533,"Aruba",6.96331,,-0.00141,,9.54358,,104,
2021Q01,"Q1 2021",534,"Sint Maarten (Dutch part)",-0.23331,,3.96777,,10.52058,,100,
2021Q01,"Q1 2021",535,"Bonaire, Sint Eustatius and Saba",-0.75619,,0,,4.43563,,162,
2021Q01,"Q1 2021",540,"New Caledonia",0.64572,,0,,10.52969,,98,
2021Q01,"Q1 2021",548,"Vanuatu",-0.01833,,0,,7.37087,,130,
2021Q01,"Q1 2021",554,"New Zealand",0.6128,,-0.0432,,28.85873,,64,
2021Q01,"Q1 2021",558,"Nicaragua",18.81204,,0.00146,,9.40584,,107,
2021Q01,"Q1 2021",566,"Nigeria",-2.3366,,0.71098,,21.40204,,72,
2021Q01,"Q1 2021",570,"Niue",,,0,,2.04201,,171,
2021Q01,"Q1 2021",574,"Norfolk Island",0,,0,,0.48477,,179,
2021Q01,"Q1 2021",579,"Norway",-2.41983,,0.67318,,10.52159,,99,
2021Q01,"Q1 2021",580,"Northern Mariana Islands",-3.10301,,0,,5.19938,,153,
2021Q01,"Q1 2021",583,"Micronesia (Federated States of)",9.26194,,0,,4.41417,,164,
2021Q01,"Q1 2021",584,"Marshall Islands",2.28768,,0,,6.73517,,136,
2021Q01,"Q1 2021",585,"Palau",-19.10299,,0,,2.61336,,169,
2021Q01,"Q1 2021",586,"Pakistan",7.14133,,2.89129,,41.96152,,37,
2021Q01,"Q1 2021",591,"Panama",1.4935,,0.07735,,50.07835,,30,
2021Q01,"Q1 2021",598,"Papua New Guinea",6.46752,,-0.06859,,11.16458,,96,
2021Q01,"Q1 2021",600,"Paraguay",0,,0,,1.85076,,173,
2021Q01,"Q1 2021",604,"Peru",-1.90933,,0.27321,,39.30784,,41,
2021Q01,"Q1 2021",608,"Philippines",-12.67933,,-14.26134,,25.07635,,67,
2021Q01,"Q1 2021",616,"Poland",-7.59369,,0.16035,,52.24057,,29,
2021Q01,"Q1 2021",620,"Portugal",17.59644,,-3.94926,,54.1131,,28,
2021Q01,"Q1 2021",624,"Guinea-Bissau",-7.03604,,0,,4.05745,,166,
2021Q01,"Q1 2021",626,"Timor-Leste",33.87848,,33.87848,,3.51767,,167,
2021Q01,"Q1 2021",630,"Puerto Rico",4.38901,,-1.31474,,12.90105,,89,
2021Q01,"Q1 2021",634,"Qatar",13.29965,,3.9713,,38.31635,,42,
2021Q01,"Q1 2021",638,"Réunion",-1.65663,,0.00426,,22.83635,,71,
2021Q01,"Q1 2021",642,"Romania",2.64645,,2.18425,,26.66094,,66,
2021Q01,"Q1 2021",643,"Russian Federation",-1.71689,,2.26669,,35.39276,,50,
2021Q01,"Q1 2021",659,"Saint Kitts and Nevis",-12.60467,,0,,5.06584,,155,
2021Q01,"Q1 2021",660,"Anguilla",0,,0,,4.48718,,160,
2021Q01,"Q1 2021",662,"Saint Lucia",-0.08927,,0.02273,,5.62307,,150,
2021Q01,"Q1 2021",670,"Saint Vincent and the Grenadines",-0.07693,,0.01959,,6.52554,,138,
2021Q01,"Q1 2021",678,"Sao Tome and Principe",0,,0,,4.9363,,158,
2021Q01,"Q1 2021",682,"Saudi Arabia",8.88116,,0.01232,,70.01076,,19,
2021Q01,"Q1 2021",686,"Senegal",2.10461,,0.25889,,17.0762,,81,
2021Q01,"Q1 2021",690,"Seychelles",-19.43266,,-0.40194,,8.42532,,119,
2021Q01,"Q1 2021",694,"Sierra Leone",0.23068,,-45.92732,,6.91808,,134,
2021Q01,"Q1 2021",702,"Singapore",2.05908,,-0.89166,,112.76049,,2,
2021Q01,"Q1 2021",704,"Viet Nam",28.63495,,0.76763,,80.39048,,14,
2021Q01,"Q1 2021",705,"Slovenia",-2.54403,,0.01811,,34.38823,,52,
2021Q01,"Q1 2021",706,"Somalia",6.04765,,-0.52323,,10.07997,,102,
2021Q01,"Q1 2021",710,"South Africa",2.93527,,0.38259,,41.4148,,39,
2021Q01,"Q1 2021",724,"Spain",1.44304,,0.69118,,90.00535,,9,
2021Q01,"Q1 2021",729,"Sudan",-6.80905,,-10.56708,,8.51676,,116,
2021Q01,"Q1 2021",740,"Suriname",-1.36572,,0.01047,,8.7817,,113,
2021Q01,"Q1 2021",752,"Sweden",-1.01269,,-0.54496,,48.08889,,33,
2021Q01,"Q1 2021",760,"Syrian Arab Republic",-1.80438,,-0.14303,,8.67485,,114,
2021Q01,"Q1 2021",764,"Thailand",18.25888,,-3.86002,,60.95545,,23,
2021Q01,"Q1 2021",768,"Togo",5.94417,,2.27333,,37.40367,,46,
2021Q01,"Q1 2021",776,"Tonga",41.1641,,0,,7.41274,,129,
2021Q01,"Q1 2021",780,"Trinidad and Tobago",-0.93144,,-1.00324,,15.35379,,83,
